usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,is_alternative,verbatim_name,verbatim_index
3034323,Lomatium insulare (Eastw.) Munz,Lomatium insulare,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium insulare,6,7707728,220,1351,6720,8394726,3034323,FALSE,Magnoliopsida,NA,FALSE,Lomatium insulare,1676
3034269,Lomatium martindalei (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium martindalei,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium martindalei,6,7707728,220,1351,6720,8394726,3034269,FALSE,Magnoliopsida,NA,FALSE,Lomatium martindalei,1678
3034318,Lomatium observatorium Constance & B.Ertter,Lomatium observatorium,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium observatorium,6,7707728,220,1351,6720,8394726,3034318,FALSE,Magnoliopsida,NA,FALSE,Lomatium observatorium,1679
3034263,Lomatium peckianum Mathias & Constance,Lomatium peckianum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium peckianum,6,7707728,220,1351,6720,8394726,3034263,FALSE,Magnoliopsida,NA,FALSE,Lomatium peckianum,1680
8219861,Lomatium ravenii var. paiutense K.M.Carlson & Mansfield,Lomatium ravenii paiutense,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium ravenii,6,7707728,220,1351,6720,8394726,3034312,FALSE,Magnoliopsida,NA,FALSE,Lomatium ravenii paiutense,1681
8091912,Lomatium ravenii var. ravenii,Lomatium ravenii ravenii,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium ravenii,6,7707728,220,1351,6720,8394726,3034312,FALSE,Magnoliopsida,NA,FALSE,Lomatium ravenii ravenii,1682
3034293,Lomatium roseanum Cronquist,Lomatium roseanum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium roseanum,6,7707728,220,1351,6720,8394726,3034293,FALSE,Magnoliopsida,NA,FALSE,Lomatium roseanum,1683
3034316,Lomatium shevockii R.L.Hartm. & Constance,Lomatium shevockii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium shevockii,6,7707728,220,1351,6720,8394726,3034316,FALSE,Magnoliopsida,NA,FALSE,Lomatium shevockii,1684
3034348,Lomatium stebbinsii Schlessman & Constance,Lomatium stebbinsii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Lomatium,Lomatium stebbinsii,6,7707728,220,1351,6720,8394726,3034348,FALSE,Magnoliopsida,NA,FALSE,Lomatium stebbinsii,1685
7222022,Lonicera subspicata var. subspicata,Lonicera subspicata subspicata,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Lonicera,Lonicera subspicata,6,7707728,220,946,6710,2888645,5334257,FALSE,Magnoliopsida,NA,FALSE,Lonicera subspicata subspicata,1686
6163978,"Lontra canadensis sonora (Rhoads, 1898)",Lontra canadensis sonora,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Carnivora,Mustelidae,Lontra,Lontra canadensis,1,44,359,732,5307,2433726,2433727,FALSE,Mammalia,NA,FALSE,Lontra canadensis sonora,1687
2963810,Lupinus antoninus Eastw.,Lupinus antoninus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus antoninus,6,7707728,220,1370,5386,2963774,2963810,FALSE,Magnoliopsida,NA,FALSE,Lupinus antoninus,1691
2964007,Lupinus constancei T.W.Nelson & J.P.Nelson,Lupinus constancei,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus constancei,6,7707728,220,1370,5386,2963774,2964007,FALSE,Magnoliopsida,NA,FALSE,Lupinus constancei,1694
4271931,Lupinus dalesiae Eastw.,Lupinus dalesiae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus dalesiae,6,7707728,220,1370,5386,2963774,4271931,FALSE,Magnoliopsida,NA,FALSE,Lupinus dalesiae,1695
2963991,Lupinus duranii Eastw.,Lupinus duranii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus duranii,6,7707728,220,1370,5386,2963774,2963991,FALSE,Magnoliopsida,NA,FALSE,Lupinus duranii,1696
2963837,Lupinus elmeri Greene,Lupinus elmeri,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus elmeri,6,7707728,220,1370,5386,2963774,2963837,FALSE,Magnoliopsida,NA,FALSE,Lupinus elmeri,1697
2964233,Lupinus gracilentus Greene,Lupinus gracilentus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus gracilentus,6,7707728,220,1370,5386,2963774,2964233,FALSE,Magnoliopsida,NA,FALSE,Lupinus gracilentus,1698
2964166,Lupinus guadalupensis Greene,Lupinus guadalupensis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus guadalupensis,6,7707728,220,1370,5386,2963774,2964166,FALSE,Magnoliopsida,NA,FALSE,Lupinus guadalupensis,1699
7612331,Lupinus latifolius var. barbatus (L.F.Hend.) Munz,Lupinus latifolius barbatus,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus latifolius,6,7707728,220,1370,5386,2963774,2964478,FALSE,Magnoliopsida,NA,FALSE,Lupinus latifolius barbatus,1700
2964691,Lupinus ludovicianus Greene,Lupinus ludovicianus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus ludovicianus,6,7707728,220,1370,5386,2963774,2964691,FALSE,Magnoliopsida,NA,FALSE,Lupinus ludovicianus,1702
2963815,Lupinus magnificus var. hesperius C.P.Sm.,Lupinus magnificus hesperius,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus magnificus,6,7707728,220,1370,5386,2963774,2963813,FALSE,Magnoliopsida,NA,FALSE,Lupinus magnificus hesperius,1703
7067846,Lupinus magnificus var. magnificus,Lupinus magnificus magnificus,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus magnificus,6,7707728,220,1370,5386,2963774,2963813,FALSE,Magnoliopsida,NA,FALSE,Lupinus magnificus magnificus,1704
2963855,Lupinus nipomensis Eastw.,Lupinus nipomensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus nipomensis,6,7707728,220,1370,5386,2963774,2963855,FALSE,Magnoliopsida,NA,FALSE,Lupinus nipomensis,1706
2964515,Lupinus peirsonii H.Mason,Lupinus peirsonii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus peirsonii,6,7707728,220,1370,5386,2963774,2964515,FALSE,Magnoliopsida,NA,FALSE,Lupinus peirsonii,1709
2964424,Lupinus sericatus Kellogg,Lupinus sericatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus sericatus,6,7707728,220,1370,5386,2963774,2964424,FALSE,Magnoliopsida,NA,FALSE,Lupinus sericatus,1712
2963796,Lupinus spectabilis Hoover,Lupinus spectabilis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus spectabilis,6,7707728,220,1370,5386,2963774,2963796,FALSE,Magnoliopsida,NA,FALSE,Lupinus spectabilis,1713
2963895,Lupinus tidestromii Greene,Lupinus tidestromii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus tidestromii,6,7707728,220,1370,5386,2963774,2963895,FALSE,Magnoliopsida,NA,FALSE,Lupinus tidestromii,1714
2964655,Lupinus uncialis S.Watson,Lupinus uncialis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,Lupinus uncialis,6,7707728,220,1370,5386,2963774,2964655,FALSE,Magnoliopsida,NA,FALSE,Lupinus uncialis,1715
2928828,Lycium brevipes var. hassei (Greene) C.L.Hitchc.,Lycium brevipes hassei,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Lycium,Lycium brevipes,6,7707728,220,1176,7717,2928808,2928825,FALSE,Magnoliopsida,NA,FALSE,Lycium brevipes hassei,1717
2928831,Lycium exsertum A.Gray,Lycium exsertum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Lycium,Lycium exsertum,6,7707728,220,1176,7717,2928808,2928831,FALSE,Magnoliopsida,NA,FALSE,Lycium exsertum,1718
2928833,Lycium parishii A.Gray,Lycium parishii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Lycium,Lycium parishii,6,7707728,220,1176,7717,2928808,2928833,FALSE,Magnoliopsida,NA,FALSE,Lycium parishii,1719
2688345,Lycopodiella inundata (L.) Holub,Lycopodiella inundata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Lycopodiella,Lycopodiella inundata,6,7707728,245,421,6725,2688338,2688345,FALSE,Lycopodiopsida,NA,FALSE,Lycopodiella inundata,1721
2688393,Lycopodium clavatum L.,Lycopodium clavatum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Lycopodium,Lycopodium clavatum,6,7707728,245,421,6725,2688247,2688393,FALSE,Lycopodiopsida,NA,FALSE,Lycopodium clavatum,1722
7532267,Lyonothamnus floribundus subsp. aspleniifolius (Greene) A.E.Murray,Lyonothamnus floribundus aspleniifolius,SUBSPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Lyonothamnus,Lyonothamnus floribundus,6,7707728,220,691,5015,3027432,3027433,FALSE,Magnoliopsida,NA,FALSE,Lyonothamnus floribundus aspleniifolius,1723
3027434,Lyonothamnus floribundus subsp. floribundus,Lyonothamnus floribundus floribundus,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Lyonothamnus,Lyonothamnus floribundus,6,7707728,220,691,5015,3027432,3027433,FALSE,Magnoliopsida,NA,FALSE,Lyonothamnus floribundus floribundus,1724
8272844,Lysimachia europaea (L.) U.Manns & Anderb.,Lysimachia europaea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia europaea,6,7707728,220,1353,6674,3169330,8272844,FALSE,Magnoliopsida,NA,FALSE,Lysimachia europaea,1725
3169358,Lysimachia thyrsiflora L.,Lysimachia thyrsiflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia thyrsiflora,6,7707728,220,1353,6674,3169330,3169358,FALSE,Magnoliopsida,NA,FALSE,Lysimachia thyrsiflora,1726
1046604,"Lytta hoppingi Wellman, 1912",Lytta hoppingi,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Coleoptera,Meloidae,Lytta,Lytta hoppingi,1,54,216,1470,4742,1046543,1046604,FALSE,Insecta,NA,FALSE,Lytta hoppingi,1727
1046595,"Lytta moesta (Horn, 1878)",Lytta moesta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Coleoptera,Meloidae,Lytta,Lytta moesta,1,54,216,1470,4742,1046543,1046595,FALSE,Insecta,NA,FALSE,Lytta moesta,1728
1046605,"Lytta molesta (Horn, 1885)",Lytta molesta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Coleoptera,Meloidae,Lytta,Lytta molesta,1,54,216,1470,4742,1046543,1046605,FALSE,Insecta,NA,FALSE,Lytta molesta,1729
1046606,"Lytta morrisoni (Horn, 1891)",Lytta morrisoni,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Coleoptera,Meloidae,Lytta,Lytta morrisoni,1,54,216,1470,4742,1046543,1046606,FALSE,Insecta,NA,FALSE,Lytta morrisoni,1730
1729355,"Macrobaenetes kelsoensis Tinkham, 1962",Macrobaenetes kelsoensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Orthoptera,Rhaphidophoridae,Macrobaenetes,Macrobaenetes kelsoensis,1,54,216,1458,8223,1729352,1729355,FALSE,Insecta,NA,FALSE,Macrobaenetes kelsoensis,1731
1729356,"Macrobaenetes valgum (Strohecker, 1960)",Macrobaenetes valgum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Orthoptera,Rhaphidophoridae,Macrobaenetes,Macrobaenetes valgum,1,54,216,1458,8223,1729352,1729356,FALSE,Insecta,NA,FALSE,Macrobaenetes valgum,1732
2433296,"Macrotus californicus Baird, 1858",Macrotus californicus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Macrotus,Macrotus californicus,1,44,359,734,9366,2433294,2433296,FALSE,Mammalia,NA,FALSE,Macrotus californicus,1733
3140914,Madia radiata Kellogg,Madia radiata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Madia,Madia radiata,6,7707728,220,414,3065,3140905,3140914,FALSE,Magnoliopsida,NA,FALSE,Madia radiata,1734
3152360,Malacothamnus abbottii (Eastw.) Kearney,Malacothamnus abbottii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus abbottii,6,7707728,220,941,6685,3152309,3152360,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus abbottii,1736
3152318,Malacothamnus aboriginum (B.L.Rob.) Greene,Malacothamnus aboriginum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus aboriginum,6,7707728,220,941,6685,3152309,3152318,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus aboriginum,1737
3152337,Malacothamnus clementinus (Munz & I.M.Johnst.) Kearney,Malacothamnus clementinus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus clementinus,6,7707728,220,941,6685,3152309,3152337,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus clementinus,1740
3152335,Malacothamnus davidsonii (B.L.Rob.) Greene,Malacothamnus davidsonii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus davidsonii,6,7707728,220,941,6685,3152309,3152335,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus davidsonii,1741
11193316,Malacothamnus involucratus (B.L.Rob.) K.Morse,Malacothamnus involucratus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus involucratus,6,7707728,220,941,6685,3152309,11193316,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus involucratus,1746
11197665,Malacothamnus lucianus (Kearney) K.Morse,Malacothamnus lucianus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus lucianus,6,7707728,220,941,6685,3152309,11197665,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus lucianus,1748
3152320,Malacothamnus palmeri (S.Watson) Greene,Malacothamnus palmeri,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malacothamnus,Malacothamnus palmeri,6,7707728,220,941,6685,3152309,3152320,FALSE,Magnoliopsida,NA,FALSE,Malacothamnus palmeri,1750
5699922,Malacothrix foliosa subsp. crispifolia W.S.Davis,Malacothrix foliosa crispifolia,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix foliosa,6,7707728,220,414,3065,3093231,8054084,FALSE,Magnoliopsida,NA,FALSE,Malacothrix foliosa crispifolia,1752
5699918,Malacothrix foliosa subsp. philbrickii W.S.Davis,Malacothrix foliosa philbrickii,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix foliosa,6,7707728,220,414,3065,3093231,8054084,FALSE,Magnoliopsida,NA,FALSE,Malacothrix foliosa philbrickii,1753
5387219,Malacothrix indecora Greene,Malacothrix indecora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix indecora,6,7707728,220,414,3065,3093231,5387219,FALSE,Magnoliopsida,NA,FALSE,Malacothrix indecora,1754
5387216,Malacothrix junakii W.S.Davis,Malacothrix junakii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix junakii,6,7707728,220,414,3065,3093231,5387216,FALSE,Magnoliopsida,NA,FALSE,Malacothrix junakii,1755
5699891,Malacothrix saxatilis var. arachnoidea (E.A.Mc Gregor) E.W.Williams,Malacothrix saxatilis arachnoidea,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix saxatilis,6,7707728,220,414,3065,3093231,5387204,FALSE,Magnoliopsida,NA,FALSE,Malacothrix saxatilis arachnoidea,1756
5387224,Malacothrix similis W.S.Davis & P.H.Raven,Malacothrix similis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix similis,6,7707728,220,414,3065,3093231,5387224,FALSE,Magnoliopsida,NA,FALSE,Malacothrix similis,1757
5387209,Malacothrix squalida Greene,Malacothrix squalida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,Malacothrix squalida,6,7707728,220,414,3065,3093231,5387209,FALSE,Magnoliopsida,NA,FALSE,Malacothrix squalida,1758
8189023,Malaxis monophyllos var. brachypoda (A.Gray) P.Morris & Eames,Malaxis monophyllos brachypoda,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Malaxis,Malaxis monophyllos,6,7707728,196,1169,7689,2807779,2808211,FALSE,Liliopsida,NA,FALSE,Malaxis monophyllos brachypoda,1759
3093223,Malperia tenuis S.Watson,Malperia tenuis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Malperia,Malperia tenuis,6,7707728,220,414,3065,3093222,3093223,FALSE,Magnoliopsida,NA,FALSE,Malperia tenuis,1760
8848691,Malva assurgentiflora subsp. assurgentiflora,Malva assurgentiflora assurgentiflora,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malva,Malva assurgentiflora,6,7707728,220,941,6685,3152364,3935047,FALSE,Magnoliopsida,NA,FALSE,Malva assurgentiflora assurgentiflora,1761
10772393,Malva assurgentiflora subsp. glabra (Philbrick) Guilliams,Malva assurgentiflora glabra,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Malva,Malva assurgentiflora,6,7707728,220,941,6685,3152364,3935047,FALSE,Magnoliopsida,NA,FALSE,Malva assurgentiflora glabra,1762
2287872,"Margaritifera falcata (A.Gould, 1850)",Margaritifera falcata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Unionida,Margaritiferidae,Margaritifera,Margaritifera falcata,1,52,137,9301143,3462,2287870,2287872,FALSE,Bivalvia,NA,FALSE,Margaritifera falcata,1764
5847373,"Martes caurina (Merriam, 1890)",Martes caurina,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Carnivora,Mustelidae,Martes,Martes caurina,1,44,359,732,5307,2433765,5847373,FALSE,Mammalia,NA,FALSE,Martes caurina,1768
6161722,"Masticophis flagellum ruddocki Brattstrom & Warren, 1953",Masticophis flagellum ruddocki,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Colubridae,Masticophis,Masticophis flagellum,1,44,11592253,NA,6172,2452132,8433585,FALSE,Squamata,NA,FALSE,Masticophis flagellum ruddocki,1771
4287636,"Masticophis fuliginosus (Cope, 1895)",Masticophis fuliginosus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Colubridae,Masticophis,Masticophis fuliginosus,1,44,11592253,NA,6172,2452132,4287636,FALSE,Squamata,NA,FALSE,Masticophis fuliginosus,1772
6161705,"Masticophis lateralis euryxanthus (Riemer, 1954)",Masticophis lateralis euryxanthus,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Colubridae,Masticophis,Masticophis lateralis,1,44,11592253,NA,6172,2452132,7688390,FALSE,Squamata,NA,FALSE,Masticophis lateralis euryxanthus,1773
3170528,Matelea parvifolia (Torr.) Woodson,Matelea parvifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Gentianales,Apocynaceae,Matelea,Matelea parvifolia,6,7707728,220,412,6701,3170475,3170528,FALSE,Magnoliopsida,NA,FALSE,Matelea parvifolia,1774
3171137,Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.,Maurandella antirrhiniflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Maurandella,Maurandella antirrhiniflora,6,7707728,220,408,2420,3171136,3171137,FALSE,Magnoliopsida,NA,FALSE,Maurandella antirrhiniflora,1775
8027614,Meconella oregana Nutt. ex Torr. & A.Gray,Meconella oregana,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ranunculales,Papaveraceae,Meconella,Meconella oregana,6,7707728,220,399,2422,2888467,8027614,FALSE,Magnoliopsida,NA,FALSE,Meconella oregana,1777
5282427,Meesia longiseta Hedw.,Meesia longiseta,SPECIES,ACCEPTED,99,EXACT,Plantae,Bryophyta,Splachnales,Meesiaceae,Meesia,Meesia longiseta,6,35,327,12240690,4627,2675966,5282427,FALSE,Bryopsida,NA,FALSE,Meesia longiseta,1778
7376166,Meesia triquetra (L. ex Jolycl.) Ångstr.,Meesia triquetra,SPECIES,ACCEPTED,98,EXACT,Plantae,Bryophyta,Splachnales,Meesiaceae,Meesia,Meesia triquetra,6,35,327,12240690,4627,2675966,7376166,FALSE,Bryopsida,NA,FALSE,Meesia triquetra,1779
5282428,Meesia uliginosa Hedw.,Meesia uliginosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Bryophyta,Splachnales,Meesiaceae,Meesia,Meesia uliginosa,6,35,327,12240690,4627,2675966,5282428,FALSE,Bryopsida,NA,FALSE,Meesia uliginosa,1780
2293887,"Megomphix californicus A.G.Smith, 1960",Megomphix californicus,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Stylommatophora,Megomphicidae,Megomphix,Megomphix californicus,1,52,225,1456,2626,2293885,2293887,FALSE,Gastropoda,NA,FALSE,Megomphix californicus,1781
2478142,"Melanerpes lewis (G.R.Gray, 1849)",Melanerpes lewis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Piciformes,Picidae,Melanerpes,Melanerpes lewis,1,44,212,724,9333,2478067,2478142,FALSE,Aves,NA,FALSE,Melanerpes lewis,1782
2478112,"Melanerpes uropygialis (S.F.Baird, 1854)",Melanerpes uropygialis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Piciformes,Picidae,Melanerpes,Melanerpes uropygialis,1,44,212,724,9333,2478067,2478112,FALSE,Aves,NA,FALSE,Melanerpes uropygialis,1783
2215944,"Melitta californica Viereck, 1909",Melitta californica,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Melittidae,Melitta,Melitta californica,1,54,216,1457,4345,1345736,2215944,FALSE,Insecta,NA,FALSE,Melitta californica,1784
2492196,"Melospiza melodia (A.Wilson, 1810)",Melospiza melodia,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,1,44,212,729,9410667,2492191,2492196,FALSE,Aves,NA,FALSE,Melospiza melodia,1785
6173883,"Melospiza melodia graminea C.H.Townsend, 1890",Melospiza melodia graminea,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,1,44,212,729,9410667,2492191,2492196,FALSE,Aves,NA,FALSE,Melospiza melodia graminea,1786
6173896,"Melospiza melodia maxillaris Grinnell, 1909",Melospiza melodia maxillaris,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,1,44,212,729,9410667,2492191,2492196,FALSE,Aves,NA,FALSE,Melospiza melodia maxillaris,1787
6173872,"Melospiza melodia pusillula Ridgway, 1899",Melospiza melodia pusillula,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,1,44,212,729,9410667,2492191,2492196,FALSE,Aves,NA,FALSE,Melospiza melodia pusillula,1788
5331475,Mentzelia hirsutissima S.Watson,Mentzelia hirsutissima,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Mentzelia,Mentzelia hirsutissima,6,7707728,220,949,2379,2874733,5331475,FALSE,Magnoliopsida,NA,FALSE,Mentzelia hirsutissima,1794
5331505,Mentzelia inyoensis H.J.Thomps. & Prigge,Mentzelia inyoensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Mentzelia,Mentzelia inyoensis,6,7707728,220,949,2379,2874733,5331505,FALSE,Magnoliopsida,NA,FALSE,Mentzelia inyoensis,1795
5331415,Mentzelia polita A.Nelson,Mentzelia polita,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Mentzelia,Mentzelia polita,6,7707728,220,949,2379,2874733,5331415,FALSE,Magnoliopsida,NA,FALSE,Mentzelia polita,1796
5331503,Mentzelia pterosperma Eastw.,Mentzelia pterosperma,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Mentzelia,Mentzelia pterosperma,6,7707728,220,949,2379,2874733,5331503,FALSE,Magnoliopsida,NA,FALSE,Mentzelia pterosperma,1797
5331411,Mentzelia puberula J.Darl.,Mentzelia puberula,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Mentzelia,Mentzelia puberula,6,7707728,220,949,2379,2874733,5331411,FALSE,Magnoliopsida,NA,FALSE,Mentzelia puberula,1798
5331498,Mentzelia torreyi A.Gray,Mentzelia torreyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Mentzelia,Mentzelia torreyi,6,7707728,220,949,2379,2874733,5331498,FALSE,Magnoliopsida,NA,FALSE,Mentzelia torreyi,1799
